Open time,BTCBUSD_Open,BTCBUSD_High,BTCBUSD_Low,BTCBUSD_Close,BUSDUSDT_Volume,ETHBUSD_Open,ETHBUSD_High,ETHBUSD_Low,ETHBUSD_Close,BNBUSDT_Open,BNBUSDT_High,BNBUSDT_Low,BNBUSDT_Close,BUSDTRY_Volume,BNBBUSD_Open,BNBBUSD_High,BNBBUSD_Low,BNBBUSD_Close,ADABUSD_Open,ADABUSD_High,ADABUSD_Low,ADABUSD_Close,XRPBUSD_Open,XRPBUSD_High,XRPBUSD_Low,XRPBUSD_Close,LTCBUSD_Open,LTCBUSD_High,LTCBUSD_Low,LTCBUSD_Close,LINKBUSD_Open,LINKBUSD_High,LINKBUSD_Low,LINKBUSD_Close,VETBUSD_Open,VETBUSD_High,VETBUSD_Low,VETBUSD_Close,VETBUSD_Volume,ETCBUSD_Open,ETCBUSD_High,ETCBUSD_Low,ETCBUSD_Close,EOSBUSD_Open,EOSBUSD_High,EOSBUSD_Low,EOSBUSD_Close,TRXBUSD_Open,TRXBUSD_High,TRXBUSD_Low,TRXBUSD_Close,BCHBUSD_Open,BCHBUSD_High,BCHBUSD_Low,BCHBUSD_Close,XLMBUSD_Open,XLMBUSD_High,XLMBUSD_Low,XLMBUSD_Close,QTUMBUSD_Open,QTUMBUSD_High,QTUMBUSD_Low,QTUMBUSD_Close
2022-07-19,22428.16,23804.16,21577.0,23399.39,724625112.0,1580.51,1630.95,1490.43,1542.57,264.1,274.8,255.8,268.6,29894161.0,264.0,274.9,255.9,268.5,0.4902,0.5258,0.4732,0.5154,0.3652,0.3767,0.3515,0.3728,58.58,59.59,55.83,57.88,7.035,7.372,6.734,7.255,0.02473,0.02641,0.02401,0.02612,175122272.2,25.25,27.86,24.19,25.23,1.056,1.093,1.022,1.078,0.0688,0.06987,0.06764,0.0691,121.3,129.6,115.9,128.4,0.1141,0.1199,0.1108,0.1185,3.198,3.293,3.072,3.245
2022-07-20,23399.93,24283.32,22910.53,23227.54,737485742.0,1542.51,1620.87,1484.97,1521.8,268.6,272.0,256.4,258.2,34175037.0,268.6,272.1,256.6,258.3,0.5153,0.5488,0.4869,0.4908,0.3728,0.3818,0.3575,0.3635,57.92,61.73,56.41,57.2,7.257,7.58,6.83,6.868,0.02615,0.0274,0.02529,0.02534,187031514.5,25.26,25.85,23.11,23.35,1.076,1.103,1.027,1.04,0.06911,0.0705,0.06714,0.06755,128.3,131.3,119.8,121.8,0.1186,0.1209,0.1107,0.1119,3.25,3.358,3.036,3.05
2022-07-21,23224.9,23441.64,22341.0,23157.12,556793406.0,1521.62,1607.0,1463.92,1575.75,258.3,266.0,250.7,265.6,24016690.0,258.3,266.0,250.7,265.6,0.4909,0.5024,0.4755,0.4995,0.3635,0.3685,0.3488,0.3668,57.18,58.65,55.16,58.02,6.867,7.054,6.648,6.994,0.02533,0.0257,0.02433,0.02534,106424598.8,23.35,26.41,22.15,26.29,1.04,1.057,1.005,1.053,0.06754,0.06827,0.0664,0.06803,121.7,124.2,117.6,123.1,0.1119,0.1141,0.1093,0.1136,3.064,3.125,2.97,3.113
2022-07-22,23153.45,23762.67,22501.12,22685.55,531842748.0,1575.49,1646.22,1517.02,1535.26,265.6,271.4,261.1,262.4,23356305.0,265.5,271.4,261.2,262.5,0.4994,0.5113,0.4772,0.4828,0.3668,0.3716,0.3541,0.3579,58.02,59.19,55.51,56.05,6.997,7.287,6.745,6.78,0.02535,0.02683,0.02507,0.02526,121211449.4,26.26,26.99,24.1,24.85,1.053,1.218,1.039,1.174,0.06804,0.06911,0.06662,0.067,123.1,129.5,119.9,123.3,0.1137,0.116,0.1105,0.1121,3.112,3.479,3.082,3.241
2022-07-23,22685.0,23000.0,21938.0,22449.22,346768449.0,1535.26,1596.85,1488.1,1548.83,262.5,272.6,252.7,259.2,15444156.0,262.5,272.5,252.8,259.2,0.4828,0.5188,0.4732,0.5169,0.3579,0.3627,0.3498,0.3592,56.09,57.26,54.5,56.36,6.786,7.03,6.609,6.846,0.02526,0.02587,0.02441,0.02503,79851423.3,24.9,28.18,24.6,25.56,1.173,1.2,1.128,1.163,0.067,0.06789,0.06599,0.06697,123.2,127.1,118.2,122.5,0.1121,0.1138,0.1091,0.1115,3.239,3.498,3.194,3.44
2022-07-24,22449.26,23016.0,22261.38,22579.59,282709140.0,1548.79,1664.3,1545.91,1597.88,259.2,266.2,257.1,261.4,16043734.0,259.1,266.3,257.2,261.4,0.5172,0.5389,0.5096,0.512,0.3592,0.3668,0.3559,0.3587,56.33,59.79,56.32,58.4,6.847,7.248,6.841,7.097,0.02503,0.02575,0.02481,0.02505,81215377.3,25.54,26.7,25.3,25.55,1.163,1.266,1.162,1.202,0.06696,0.06784,0.06669,0.06683,122.9,135.1,122.9,132.0,0.1118,0.1155,0.1117,0.1133,3.438,3.515,3.347,3.391
2022-07-25,22581.15,22666.66,21256.59,21310.99,440852468.0,1597.89,1609.6,1435.4,1440.94,261.4,262.7,243.8,244.6,22128728.0,261.4,262.7,244.4,244.7,0.512,0.5154,0.474,0.4752,0.3585,0.3602,0.3351,0.3362,58.39,58.99,53.9,54.0,7.096,7.145,6.413,6.428,0.02504,0.02519,0.02328,0.02332,85323276.6,25.53,25.77,23.12,23.26,1.203,1.205,1.103,1.108,0.06685,0.06702,0.06366,0.06366,131.9,133.0,117.6,117.8,0.1132,0.1139,0.1055,0.1057,3.409,3.593,3.23,3.281
2022-07-26,21312.69,21368.32,20707.61,21254.24,464643758.0,1440.94,1454.27,1356.26,1449.28,244.7,249.6,239.6,249.4,18070849.0,244.7,249.6,239.6,249.5,0.4753,0.4774,0.451,0.4678,0.3363,0.3386,0.3254,0.3374,54.01,54.16,51.95,53.87,6.431,6.447,6.079,6.34,0.02332,0.02339,0.02249,0.02334,89097729.9,23.29,25.22,22.9,25.15,1.109,1.113,1.066,1.111,0.06371,0.06541,0.06296,0.06537,118.0,119.0,113.6,119.0,0.1058,0.1059,0.1023,0.1056,3.278,3.878,3.176,3.685
2022-07-27,21257.93,23111.83,21044.48,22960.62,774369170.0,1449.25,1645.0,1421.07,1636.62,249.5,272.0,247.5,271.6,23966574.0,249.4,272.6,247.5,271.5,0.4679,0.5124,0.4589,0.5113,0.3374,0.3598,0.3304,0.3595,53.91,59.08,53.02,59.0,6.342,6.921,6.19,6.864,0.02332,0.0252,0.02287,0.0252,108261234.1,25.14,33.46,24.95,32.91,1.112,1.261,1.091,1.256,0.06537,0.06876,0.06504,0.06868,118.9,127.6,116.3,127.3,0.1056,0.1129,0.1033,0.1126,3.684,4.176,3.481,4.131
2022-07-28,22962.49,24200.0,22590.0,23851.44,761642726.0,1636.61,1784.0,1594.96,1724.76,271.6,280.8,263.6,277.2,27002825.0,271.5,280.8,263.7,277.2,0.5113,0.5242,0.4887,0.5131,0.3596,0.3792,0.3493,0.3739,59.01,64.32,57.96,63.43,6.863,7.297,6.68,7.22,0.0252,0.02677,0.02477,0.02636,153235025.1,32.94,42.47,31.95,40.83,1.256,1.355,1.233,1.316,0.06867,0.07045,0.06751,0.06971,127.3,159.5,127.3,155.9,0.1127,0.1181,0.11,0.1167,4.134,4.687,4.104,4.478
2022-07-29,23851.64,24454.0,23429.82,23782.74,835132800.0,1724.92,1766.01,1657.11,1722.47,277.2,302.0,274.8,293.6,29045224.0,277.3,302.1,274.8,293.6,0.5132,0.5456,0.5066,0.522,0.3739,0.38,0.3597,0.368,63.44,64.58,59.78,60.67,7.222,8.12,7.113,7.887,0.02637,0.02758,0.0259,0.02669,157426834.6,40.83,45.34,37.62,40.5,1.314,1.327,1.25,1.3,0.06971,0.07203,0.06822,0.06926,155.9,165.1,147.3,151.8,0.1166,0.1198,0.1142,0.1177,4.494,5.255,4.405,4.668
2022-07-30,23786.42,24678.76,23517.26,23650.72,545195188.0,1722.47,1744.94,1674.0,1697.42,293.6,300.2,285.1,287.8,23711640.0,293.7,300.3,285.2,287.9,0.5221,0.5565,0.51,0.5264,0.3681,0.4102,0.3631,0.3881,60.69,64.1,59.94,60.43,7.889,8.212,7.673,7.82,0.02672,0.02853,0.0264,0.02741,157791676.9,40.5,41.92,38.16,39.45,1.301,1.385,1.268,1.308,0.06927,0.07133,0.069,0.06912,152.0,154.6,143.3,145.5,0.1178,0.1253,0.1162,0.1197,4.675,4.845,4.27,4.327
2022-07-31,23650.72,24199.53,23238.04,23303.88,645795745.0,1697.5,1754.65,1667.36,1679.01,287.8,297.1,282.1,283.4,22770989.0,287.9,297.1,282.3,283.5,0.5264,0.5443,0.513,0.5164,0.388,0.399,0.3783,0.3793,60.45,63.02,59.64,59.78,7.82,8.093,7.581,7.659,0.02741,0.02864,0.02694,0.02713,145723722.0,39.42,41.47,35.83,36.35,1.308,1.449,1.278,1.334,0.06913,0.07083,0.06859,0.06889,145.3,150.5,138.7,139.6,0.1197,0.1229,0.1151,0.1177,4.324,4.434,4.042,4.055
2022-08-01,23305.73,23513.54,22850.0,23273.19,746155365.0,1679.01,1705.21,1606.75,1630.57,283.5,290.5,277.9,283.2,31463626.0,283.5,290.6,278.0,283.2,0.5164,0.5264,0.5008,0.5126,0.3792,0.386,0.3711,0.3792,59.76,60.73,58.25,59.48,7.656,7.882,7.41,7.572,0.02708,0.02815,0.02683,0.02762,90060870.9,36.37,37.65,33.65,34.97,1.33,1.368,1.232,1.257,0.06888,0.07151,0.06832,0.06989,139.5,142.3,134.1,138.0,0.1177,0.1204,0.1168,0.1184,4.064,4.201,3.963,4.147
2022-08-02,23272.44,23470.02,22661.8,22990.59,777521813.0,1630.57,1678.86,1559.99,1631.06,283.3,291.1,274.2,283.8,25126154.0,283.3,291.2,274.3,283.7,0.5126,0.5156,0.4888,0.4964,0.3792,0.3947,0.3667,0.3715,59.47,59.87,56.66,58.07,7.574,7.668,7.023,7.174,0.02757,0.02935,0.02622,0.02779,260987947.5,34.98,38.8,32.12,36.51,1.256,1.269,1.155,1.188,0.06989,0.0705,0.06774,0.0683,137.9,139.1,128.6,133.8,0.1184,0.1205,0.1136,0.1151,4.135,4.188,3.832,3.968
2022-08-03,22990.98,23650.0,22690.0,22824.51,413366344.0,1631.19,1685.0,1590.3,1618.69,283.8,305.7,278.2,297.5,25203989.0,283.8,305.8,278.3,297.7,0.4965,0.5167,0.4892,0.5005,0.3715,0.3775,0.363,0.3696,58.07,60.13,56.72,57.79,7.179,7.637,7.05,7.285,0.02781,0.03083,0.02712,0.02935,286539363.0,36.55,38.57,35.18,35.98,1.187,1.232,1.15,1.174,0.0683,0.06926,0.0673,0.06784,133.7,142.9,130.3,133.8,0.115,0.1173,0.113,0.1141,3.969,4.14,3.837,3.923
2022-08-04,22821.95,23228.95,22400.0,22622.15,639060387.0,1618.68,1663.07,1577.46,1608.19,297.6,313.4,297.2,311.8,25556235.0,297.7,313.4,297.2,311.8,0.5006,0.5111,0.4938,0.4997,0.3695,0.3751,0.3644,0.3711,57.77,60.81,57.62,59.65,7.286,7.541,7.177,7.364,0.02935,0.03034,0.02883,0.02955,167930704.9,35.95,37.1,34.11,34.77,1.174,1.21,1.158,1.189,0.06784,0.06959,0.06761,0.06892,133.9,138.6,132.4,134.3,0.1142,0.1164,0.1125,0.114,3.93,4.034,3.851,3.949
2022-08-05,22623.48,23478.98,22588.39,23312.52,430983123.0,1607.99,1742.92,1605.59,1736.48,311.9,321.5,308.1,315.9,27527319.0,311.8,321.5,308.0,315.9,0.4997,0.5193,0.4993,0.5174,0.3712,0.3785,0.3674,0.3764,59.64,62.56,59.62,62.48,7.365,7.9,7.35,7.879,0.02954,0.03153,0.02925,0.03139,182812478.0,34.8,38.6,34.67,38.29,1.188,1.27,1.186,1.258,0.06892,0.07015,0.06817,0.06989,134.3,142.2,134.0,141.8,0.114,0.1186,0.1137,0.1186,3.969,4.124,3.949,4.109
2022-08-06,23312.52,23355.9,22899.4,22955.06,329209800.0,1736.96,1750.0,1686.0,1690.87,315.9,322.9,312.6,315.2,15720028.0,315.8,323.0,312.9,315.2,0.5174,0.5235,0.5101,0.5113,0.3765,0.3782,0.3704,0.3715,62.46,62.58,60.51,60.86,7.883,8.115,7.736,7.804,0.03141,0.03191,0.03077,0.03085,89816632.5,38.31,39.48,37.19,37.83,1.26,1.271,1.222,1.226,0.06989,0.07062,0.0693,0.06947,141.8,143.5,139.0,141.4,0.1186,0.1231,0.1182,0.1218,4.108,4.269,4.074,4.125
2022-08-07,22955.23,23406.0,22852.34,23179.65,211092659.0,1690.88,1730.0,1668.95,1700.1,315.3,325.9,308.2,322.8,17965843.0,315.3,325.9,308.0,322.9,0.5114,0.5383,0.5066,0.5273,0.3715,0.3771,0.3683,0.3723,60.85,62.01,59.89,61.11,7.793,8.375,7.66,8.341,0.03089,0.0318,0.03051,0.03127,81451755.4,37.82,38.58,36.65,37.73,1.225,1.252,1.2,1.229,0.06948,0.07039,0.06914,0.06962,141.1,143.9,138.0,141.1,0.1219,0.1249,0.102,0.1238,4.122,4.192,4.039,4.082
2022-08-08,23177.7,24248.31,23155.9,23811.0,542576482.0,1700.49,1818.64,1694.24,1777.38,322.7,334.0,320.8,324.9,22906882.0,322.8,334.0,321.2,325.0,0.5276,0.5497,0.5231,0.5373,0.3723,0.3847,0.3713,0.3789,61.12,64.09,60.82,62.64,8.347,8.788,8.227,8.606,0.03129,0.03281,0.03122,0.03151,132697086.1,37.72,39.75,36.84,38.04,1.23,1.286,1.228,1.252,0.06962,0.07109,0.06956,0.07013,141.0,148.1,140.3,143.5,0.1238,0.1387,0.1235,0.1301,4.084,4.34,4.082,4.161
2022-08-09,23814.88,23935.41,22860.93,23156.56,550047113.0,1777.2,1791.51,1668.98,1703.31,324.9,328.3,312.4,324.4,22273094.0,324.9,328.4,312.5,324.5,0.5372,0.5374,0.5055,0.5131,0.3788,0.3801,0.3608,0.3673,62.62,62.85,58.2,59.2,8.607,8.95,8.27,8.751,0.0315,0.03189,0.02964,0.03019,114804057.3,38.05,38.33,35.53,36.42,1.252,1.259,1.158,1.178,0.07011,0.071,0.06826,0.06841,143.6,144.4,133.4,134.7,0.1302,0.1305,0.1207,0.122,4.163,4.219,3.898,4.022
2022-08-10,23157.17,24220.0,22666.66,23959.82,1004632995.0,1703.29,1886.0,1656.53,1854.01,324.5,336.8,313.6,328.8,24853781.0,324.5,336.9,313.7,328.9,0.513,0.539,0.5021,0.5376,0.3673,0.3815,0.3585,0.3814,59.17,62.35,57.46,61.61,8.747,9.303,8.3,9.058,0.03021,0.03304,0.0293,0.03272,179104768.5,36.42,39.55,36.13,38.83,1.178,1.293,1.147,1.276,0.06841,0.07045,0.06788,0.07039,134.6,143.7,131.2,142.2,0.1221,0.126,0.1194,0.126,4.02,4.216,3.904,4.194
2022-08-11,23957.72,24930.0,23865.17,23944.99,941386551.0,1854.0,1942.68,1850.8,1881.01,328.8,334.7,322.0,323.6,24646226.0,329.0,334.8,322.1,323.7,0.5376,0.5483,0.529,0.5305,0.3815,0.3859,0.3771,0.3803,61.59,63.47,61.48,61.87,9.06,9.229,8.832,8.959,0.03271,0.03362,0.03242,0.03272,178592727.4,38.83,44.57,38.26,42.1,1.276,1.337,1.275,1.314,0.0704,0.07117,0.06998,0.07039,142.2,148.9,141.9,142.9,0.126,0.1274,0.1244,0.1254,4.198,4.361,4.191,4.212
2022-08-12,23944.99,24474.48,23597.64,24412.73,465617175.0,1881.01,1965.32,1854.59,1959.22,323.5,328.1,317.7,327.9,20372535.0,323.7,328.2,317.9,328.0,0.5305,0.5422,0.5207,0.5404,0.3803,0.3807,0.3702,0.3798,61.88,63.09,60.71,62.9,8.965,9.506,8.804,9.323,0.03273,0.03376,0.03235,0.03336,94406970.8,42.11,43.84,41.0,43.39,1.313,1.331,1.268,1.331,0.07038,0.07076,0.06933,0.07049,143.0,143.5,138.5,143.2,0.1252,0.1267,0.1233,0.1264,4.213,4.294,4.125,4.294
2022-08-13,24412.74,24900.0,24301.0,24452.96,805365022.0,1959.22,2022.0,1947.4,1984.36,327.9,333.0,322.8,324.3,18088750.0,328.0,333.0,323.0,324.3,0.5406,0.568,0.538,0.5594,0.3798,0.3878,0.3763,0.3781,62.9,65.7,62.67,63.8,9.329,9.486,9.065,9.145,0.03337,0.0337,0.03271,0.03301,55007747.5,43.4,45.73,42.85,43.57,1.33,1.412,1.323,1.352,0.07049,0.07127,0.0696,0.06998,143.2,147.1,142.4,144.4,0.1263,0.1285,0.1256,0.1268,4.295,4.353,4.241,4.293
2022-08-14,24451.42,25060.03,24150.91,24311.46,431995256.0,1984.37,2031.13,1907.21,1935.95,324.3,331.0,315.8,317.6,30099279.0,324.4,331.0,315.9,317.7,0.5595,0.5948,0.5559,0.5697,0.3781,0.3923,0.3741,0.3758,63.83,65.83,62.44,63.12,9.148,9.379,8.68,8.769,0.03298,0.03389,0.03204,0.03224,89265330.7,43.56,44.3,40.53,41.55,1.35,1.383,1.292,1.305,0.06997,0.07246,0.0695,0.07042,144.3,147.8,138.3,139.4,0.1268,0.1297,0.114,0.1256,4.287,4.374,4.144,4.169
2022-08-15,24311.38,25219.49,23776.5,24096.85,504854242.0,1935.96,2012.68,1873.26,1899.6,317.6,327.4,313.6,319.5,26898946.0,317.8,327.5,313.8,319.5,0.5699,0.5823,0.5428,0.55,0.3757,0.3851,0.366,0.3751,63.17,65.31,59.64,60.69,8.771,9.058,8.5,8.648,0.03226,0.03322,0.0309,0.03138,70915868.1,41.56,43.56,40.08,41.94,1.305,1.355,1.249,1.272,0.07039,0.07119,0.06826,0.06886,139.5,143.5,133.8,137.3,0.1256,0.1287,0.1218,0.1234,4.172,4.271,4.03,4.118
2022-08-16,24096.89,24251.13,23670.0,23856.1,714301416.0,1899.46,1915.01,1852.65,1876.93,319.4,322.4,312.0,316.1,23386219.0,319.4,322.4,312.0,316.1,0.5499,0.5703,0.5476,0.5572,0.3751,0.3784,0.3667,0.377,60.66,61.76,60.0,61.3,8.646,8.824,8.375,8.45,0.03138,0.0316,0.03051,0.03067,50465782.4,41.92,42.29,39.39,39.89,1.272,1.383,1.242,1.382,0.06888,0.07057,0.06836,0.06975,137.2,138.5,134.6,136.4,0.1236,0.1244,0.1209,0.122,4.093,4.162,3.964,4.017
2022-08-17,23855.66,24446.66,23175.84,23344.31,440694524.0,1876.82,1958.0,1819.21,1834.24,316.0,324.0,304.2,306.9,27293400.0,316.1,324.0,304.2,306.9,0.5571,0.5823,0.5305,0.5385,0.3769,0.3923,0.368,0.3796,61.33,64.72,59.7,60.53,8.449,8.744,7.991,8.054,0.03067,0.03201,0.02896,0.02929,98822434.6,39.91,42.56,38.77,40.28,1.381,1.69,1.373,1.48,0.06975,0.07097,0.06796,0.06831,136.3,147.7,132.4,133.5,0.1219,0.1275,0.1195,0.1213,4.031,4.252,3.913,4.024
2022-08-18,23345.06,23599.4,23106.33,23193.38,428799403.0,1834.25,1882.55,1821.5,1846.53,306.8,311.0,295.8,298.1,32504451.0,306.8,310.5,296.0,298.1,0.5385,0.5444,0.5072,0.512,0.3796,0.3814,0.3692,0.3703,60.52,61.7,59.33,60.03,8.061,8.24,7.615,7.648,0.02929,0.02987,0.0281,0.02815,60697926.5,40.29,41.85,39.03,39.56,1.48,1.563,1.413,1.485,0.06832,0.06865,0.06734,0.0674,133.7,136.3,127.1,129.1,0.1212,0.1217,0.1156,0.1158,4.026,4.082,3.677,3.767
2022-08-19,23191.57,23206.5,20784.6,20835.0,715905952.0,1846.53,1848.09,1603.01,1608.98,298.1,298.2,276.2,279.1,37754231.0,298.0,298.2,276.3,279.1,0.5119,0.512,0.4451,0.45,0.3703,0.3706,0.33,0.3345,60.02,60.17,53.26,53.99,7.649,7.696,6.818,6.897,0.02815,0.02818,0.02542,0.02571,172966635.6,39.55,39.65,32.2,32.93,1.484,1.497,1.248,1.274,0.06739,0.0674,0.06392,0.06406,128.9,129.0,113.4,114.5,0.1158,0.1166,0.1068,0.1082,3.763,3.764,3.295,3.357
2022-08-20,20834.32,21367.19,20761.73,21139.07,306337104.0,1608.97,1656.8,1523.0,1575.78,279.0,289.4,277.0,283.7,17909444.0,279.1,289.1,277.0,283.7,0.4499,0.4631,0.4347,0.4508,0.3344,0.3427,0.3321,0.3368,54.0,55.61,52.64,54.11,6.897,7.206,6.67,6.901,0.02567,0.02656,0.0252,0.02579,100444523.0,32.92,34.58,31.24,32.79,1.273,1.427,1.268,1.412,0.06407,0.06587,0.06395,0.06578,114.4,118.3,111.2,114.7,0.108,0.1105,0.107,0.1092,3.345,3.433,3.242,3.35
2022-08-21,21138.05,21788.0,21066.66,21514.0,403333542.0,1575.77,1646.96,1562.38,1618.21,283.8,304.2,283.4,301.9,13841180.0,283.7,304.5,283.4,301.8,0.4508,0.4727,0.4467,0.4627,0.3368,0.3486,0.3355,0.3448,54.13,55.99,53.8,55.67,6.901,7.168,6.88,7.079,0.02576,0.02701,0.02561,0.02655,93569541.0,32.76,34.19,32.12,33.65,1.412,1.587,1.376,1.569,0.06579,0.06636,0.06456,0.06589,114.7,120.6,114.3,119.7,0.1092,0.1122,0.1079,0.1109,3.354,3.514,3.339,3.457
2022-08-22,21515.77,21549.67,20893.95,21398.49,374943884.0,1618.08,1629.0,1530.0,1624.62,301.9,304.9,288.8,300.0,22019286.0,301.8,304.9,288.7,299.9,0.4627,0.4631,0.4374,0.4614,0.3447,0.3452,0.3314,0.3438,55.68,57.43,52.29,57.21,7.084,7.086,6.68,7.04,0.02654,0.02657,0.02498,0.02617,78777230.9,33.68,34.12,31.22,34.06,1.57,1.947,1.47,1.837,0.06588,0.06626,0.06453,0.0656,119.7,123.5,113.4,122.7,0.1109,0.1109,0.1061,0.1096,3.473,3.48,3.248,3.48
2022-08-23,21396.74,21683.72,20887.95,21526.15,335805974.0,1624.63,1674.94,1563.59,1665.23,300.0,301.7,293.8,299.3,26012778.0,299.8,301.6,293.8,299.2,0.4614,0.4699,0.4457,0.4658,0.344,0.348,0.3326,0.3472,57.21,57.74,53.93,57.07,7.043,7.352,6.773,7.24,0.02614,0.02688,0.02527,0.02642,68293306.1,34.06,34.72,32.25,34.31,1.838,1.898,1.708,1.805,0.06561,0.06681,0.06485,0.06631,122.7,135.7,120.0,133.4,0.1097,0.1113,0.1072,0.1108,3.46,3.536,3.334,3.499
2022-08-24,21526.17,21900.0,21146.66,21366.9,558254472.0,1665.4,1694.0,1605.35,1656.45,299.3,300.5,294.3,296.4,20612760.0,299.2,300.3,294.4,296.3,0.4659,0.4689,0.4536,0.4578,0.3472,0.3525,0.3389,0.3457,57.09,57.68,55.57,56.43,7.244,7.377,7.017,7.123,0.02645,0.02697,0.02567,0.02623,76610625.3,34.33,36.87,32.9,35.3,1.805,1.814,1.677,1.772,0.06634,0.06643,0.06474,0.06481,133.5,139.1,130.4,130.4,0.1108,0.111,0.1082,0.1094,3.497,3.581,3.403,3.453
2022-08-25,21368.15,21818.0,21305.0,21559.46,364198687.0,1656.46,1722.0,1654.25,1695.02,296.4,307.5,296.0,301.2,25006464.0,296.2,307.4,295.9,301.3,0.4579,0.474,0.4573,0.4645,0.3456,0.3521,0.3434,0.3491,56.45,57.52,55.84,56.64,7.123,7.371,7.001,7.126,0.02623,0.02719,0.0262,0.02675,70704878.3,35.3,38.1,35.22,37.09,1.774,1.79,1.659,1.732,0.06481,0.06576,0.0647,0.0655,130.3,132.7,128.5,130.6,0.1094,0.111,0.1089,0.1103,3.467,3.545,3.426,3.484
2022-08-26,21559.31,21879.99,20106.95,20236.09,491902642.0,1695.25,1706.51,1486.63,1508.19,301.2,302.3,277.2,279.6,30183878.0,301.3,302.2,277.2,279.5,0.4645,0.4821,0.4257,0.4316,0.349,0.3712,0.3322,0.3393,56.62,58.3,52.07,52.7,7.126,7.194,6.407,6.504,0.02671,0.02726,0.02412,0.02448,144072039.3,37.09,38.39,33.46,33.9,1.733,1.774,1.524,1.547,0.06549,0.06565,0.06144,0.06157,130.4,130.5,114.9,116.1,0.1103,0.1143,0.1027,0.1039,3.47,3.478,3.08,3.121
2022-08-27,20237.9,20400.0,19790.0,20034.33,319820088.0,1508.19,1518.84,1447.01,1490.92,279.6,284.8,273.3,277.9,18584845.0,279.5,284.7,273.3,277.8,0.4316,0.4514,0.4259,0.4498,0.3393,0.3448,0.3284,0.3346,52.67,53.48,51.65,53.01,6.502,6.612,6.414,6.528,0.02445,0.02491,0.024,0.02443,88576144.1,33.91,34.43,31.96,33.01,1.547,1.559,1.467,1.539,0.06157,0.06302,0.06113,0.06289,116.1,118.5,113.2,115.4,0.104,0.1061,0.1024,0.1056,3.104,3.13,3.034,3.118
2022-08-28,20034.32,20161.01,19518.0,19557.33,166671153.0,1490.92,1510.98,1423.87,1426.75,277.9,284.1,275.6,276.5,14364390.0,277.8,284.0,275.6,276.4,0.4499,0.4544,0.4275,0.4292,0.3347,0.3373,0.3214,0.3224,53.01,55.98,52.46,53.4,6.531,6.633,6.228,6.255,0.02443,0.02484,0.02359,0.02367,83310755.9,33.01,33.42,30.53,30.94,1.54,1.569,1.412,1.426,0.06289,0.0632,0.06136,0.06141,115.1,121.2,111.8,112.5,0.1055,0.1071,0.1021,0.1026,3.104,3.17,2.978,2.978
2022-08-29,19556.41,20426.47,19550.49,20288.18,386062615.0,1426.58,1560.16,1422.0,1551.83,276.5,286.7,272.3,285.9,23534958.0,276.5,286.7,272.4,285.9,0.4293,0.453,0.4237,0.4505,0.3223,0.3342,0.3187,0.3339,53.43,56.68,52.52,55.8,6.256,6.733,6.2,6.7,0.02368,0.02495,0.02341,0.02485,68935760.8,30.93,33.75,30.35,33.54,1.425,1.503,1.404,1.494,0.06141,0.06346,0.06096,0.06337,112.6,119.9,110.8,119.6,0.1027,0.106,0.1011,0.1059,2.973,3.21,2.945,3.198
2022-08-30,20287.76,20575.74,19538.0,19812.02,369929041.0,1551.94,1605.85,1474.0,1524.49,285.9,292.0,276.1,281.6,21263724.0,285.9,292.0,276.6,281.5,0.4504,0.4629,0.4386,0.4532,0.3338,0.3358,0.3201,0.3267,55.81,56.24,51.82,53.02,6.7,6.828,6.371,6.558,0.02486,0.02538,0.02365,0.02434,78953373.3,33.53,34.34,31.26,32.33,1.494,1.519,1.348,1.393,0.06337,0.06702,0.06285,0.06472,119.4,120.8,111.8,114.5,0.106,0.1067,0.1004,0.1024,3.198,3.251,3.008,3.104
2022-08-31,19812.02,20497.0,19798.88,20046.96,426360134.0,1524.55,1619.58,1523.97,1554.01,281.7,290.0,277.7,279.2,32193452.0,281.6,289.9,277.7,279.2,0.4532,0.463,0.4446,0.4461,0.3268,0.334,0.3231,0.3276,53.03,55.25,53.03,53.82,6.56,6.895,6.544,6.626,0.02436,0.02512,0.02408,0.02421,64756293.7,32.35,33.74,31.88,32.42,1.394,1.445,1.363,1.373,0.06473,0.06573,0.06313,0.06338,114.6,117.9,114.2,115.1,0.1024,0.1056,0.1022,0.1043,3.12,3.231,3.105,3.112
2022-09-01,20048.77,20205.06,19560.0,20131.29,571200382.0,1554.02,1599.0,1512.71,1585.85,279.3,280.3,270.7,278.3,37576050.0,279.1,280.3,270.3,278.3,0.4461,0.4624,0.4408,0.4573,0.3276,0.3333,0.3215,0.3331,53.81,57.78,53.19,57.57,6.627,6.961,6.447,6.924,0.02422,0.02442,0.02334,0.0243,58996967.8,32.42,32.97,31.03,32.92,1.372,1.497,1.341,1.48,0.06338,0.06373,0.06207,0.06328,115.1,117.2,113.0,116.7,0.1043,0.1055,0.1019,0.1049,3.122,3.195,3.035,3.195
